Date,MP_Name,Original_MP_Name,Attendance
2018-05-18,Indranee Rajah,"Ms Indranee Rajah (Tanjong Pagar), Minister, Prime Minister's Office and Second Minister for Education and Finance. ",True
2018-05-18,Intan Azura Mokhtar,Dr Intan Azura Mokhtar (Ang Mo Kio). ,True
2018-05-18,S Iswaran,"Mr S Iswaran (West Coast), Minister for Communications and Information and Minister-in-charge of Trade Relations. ",True
2018-05-18,Janil Puthucheary,"Dr Janil Puthucheary (Pasir Ris-Punggol), Senior Minister of State for Communications and Information and Transport. ",True
2018-05-18,Khaw Boon Wan,"Mr Khaw Boon Wan (Sembawang), Coordinating Minister for Infrastructure and Minister for Transport. ",True
2018-05-18,Amy Khor Lean Suan,"Dr Amy Khor Lean Suan (Hong Kah North), Senior Minister of State for the Environment and Water Resources and Health. ",True
2018-05-18,Kok Heng Leun,Mr Kok Heng Leun (Nominated Member). ,True
2018-05-18,Kuik Shiao-Yin,Ms Kuik Shiao-Yin (Nominated Member). ,True
2018-05-18,Kwek Hian Chuan Henry,Mr Kwek Hian Chuan Henry (Nee Soon). ,True
2018-05-18,Lam Pin Min,"Dr Lam Pin Min (Sengkang West), Senior Minister of State for Health and Transport. ",True
2018-05-18,Lee Bee Wah,Er Dr Lee Bee Wah (Nee Soon). ,True
2018-05-18,Desmond Lee,"Mr Desmond Lee (Jurong), Minister for Social and Family Development and Second Minister for National Development and Deputy Leader of the House. ",True
2018-05-18,Lee Hsien Loong,"Mr Lee Hsien Loong (Ang Mo Kio), Prime Minister. ",True
2018-05-18,Liang Eng Hwa,Mr Liang Eng Hwa (Holland-Bukit Timah). ,True
2018-05-18,Lim Biow Chuan,"Mr Lim Biow Chuan (Mountbatten), Deputy Speaker. ",True
2018-05-18,Lim Hng Kiang,Mr Lim Hng Kiang (West Coast). ,True
2018-05-18,Sylvia Lim,Ms Sylvia Lim (Aljunied). ,True
2018-05-18,Lim Wee Kiak,Dr Lim Wee Kiak (Sembawang). ,True
2018-05-18,Low Thia Khiang,Mr Low Thia Khiang (Aljunied). ,True
2018-05-18,Low Yen Ling,"Ms Low Yen Ling (Chua Chu Kang), Senior Parliamentary Secretary to the Ministers for Education and Manpower. ",True
2018-05-18,Mahdev Mohan,Asst Prof Mahdev Mohan (Nominated Member). ,True
2018-05-18,Masagos Zulkifli B M M,"Mr Masagos Zulkifli B M M (Tampines), Minister for the Environment and Water Resources and Minister-in-charge of Muslim Affairs. ",True
2018-05-18,Mohamad Maliki Bin Osman,"Dr Mohamad Maliki Bin Osman (East Coast), Senior Minister of State for Defence and Foreign Affairs. ",True
2018-05-18,Muhamad Faisal Bin Abdul Manap,Mr Muhamad Faisal Bin Abdul Manap (Aljunied). ,True
2018-05-18,Dr Muhammad Faishal Ibrahim,"Assoc Prof Dr Muhammad Faishal Ibrahim (Nee Soon), Senior Parliamentary Secretary to the Ministers for Education and Social and Family Development. ",True
2018-05-18,Murali Pillai,Mr Murali Pillai (Bukit Batok). ,True
2018-05-18,Lily Neo,Dr Lily Neo (Jalan Besar). ,True
2018-05-18,Ng Chee Meng,"Mr Ng Chee Meng (Pasir Ris-Punggol), Minister, Prime Minister's Office. ",True
2018-05-18,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang (Nee Soon). ,True
2018-05-18,Ong Teng Koon,Mr Ong Teng Koon (Marsiling-Yew Tee). ,True
2018-05-18,Ong Ye Kung,"Mr Ong Ye Kung (Sembawang), Minister for Education. ",True
2018-05-18,Joan Pereira,Ms Joan Pereira (Tanjong Pagar). ,True
2018-05-18,Leon Perera,Mr Leon Perera (Non-Constituency Member). ,True
2018-05-18,Denise Phua Lay Peng,Ms Denise Phua Lay Peng (Jalan Besar). ,True
2018-05-18,Png Eng Huat,Mr Png Eng Huat (Hougang). ,True
2018-05-18,Pritam Singh,Mr Pritam Singh (Aljunied). ,True
2018-05-18,Rahayu Mahzam,Ms Rahayu Mahzam (Jurong). ,True
2018-05-18,Saktiandi Supaat,Mr Saktiandi Supaat (Bishan-Toa Payoh). ,True
2018-05-18,Seah Kian Peng,Mr Seah Kian Peng (Marine Parade). ,True
2018-05-18,K Shanmugam,"Mr K Shanmugam (Nee Soon), Minister for Home Affairs and Law. ",True
2018-05-18,Sim Ann,"Ms Sim Ann (Holland-Bukit Timah), Senior Minister of State for Communications and Information and Culture, Community and Youth and Deputy Government Whip. ",True
2018-05-18,Sitoh Yih Pin,Mr Sitoh Yih Pin (Potong Pasir). ,True
2018-05-18,Sun Xueling,"Ms Sun Xueling (Pasir Ris-Punggol), Senior Parliamentary Secretary to the Ministers for Home Affairs and National Development. ",True
2018-05-18,Sam Tan Chin Siong,"Mr Sam Tan Chin Siong (Radin Mas), Minister of State for Foreign Affairs and Social and Family Development and Deputy Government Whip. ",True
2018-05-18,Dennis Tan Lip Fong,Mr Dennis Tan Lip Fong (Non-Constituency Member). ,True
2018-05-18,Jessica Tan Soon Neo,Ms Jessica Tan Soon Neo (East Coast). ,True
2018-05-18,Tan Wu Meng,"Dr Tan Wu Meng (Jurong), Senior Parliamentary Secretary to the Ministers for Foreign Affairs and Trade and Industry. ",True
2018-05-18,Patrick Tay Teck Guan,Mr Patrick Tay Teck Guan (West Coast). ,True
2018-05-18,Teo Chee Hean,"Mr Teo Chee Hean (Pasir Ris-Punggol), Deputy Prime Minister and Coordinating Minister for National Security. ",True
2018-05-18,Teo Ho Pin,Dr Teo Ho Pin (Bukit Panjang). ,True
2018-05-18,Josephine Teo,"Mrs Josephine Teo (Bishan-Toa Payoh), Minister for Manpower and Second Minister for Home Affairs. ",True
2018-05-18,Teo Ser Luck,Mr Teo Ser Luck (Pasir Ris-Punggol). ,True
2018-05-18,K Thanaletchimi,Ms K Thanaletchimi (Nominated Member). ,True
2018-05-18,Tharman Shanmugaratnam,"Mr Tharman Shanmugaratnam (Jurong), Deputy Prime Minister and Coordinating Minister for Economic and Social Policies. ",True
2018-05-18,Tin Pei Ling,Ms Tin Pei Ling (MacPherson). ,True
2018-05-18,Vikram Nair,Mr Vikram Nair (Sembawang). ,True
2018-05-18,Vivian Balakrishnan,"Dr Vivian Balakrishnan (Holland-Bukit Timah), Minister for Foreign Affairs. ",True
2018-05-18,Lawrence Wong,"Mr Lawrence Wong (Marsiling-Yew Tee), Minister for National Development and Second Minister for Finance. ",True
2018-05-18,Dr Yaacob Ibrahim,Assoc Prof Dr Yaacob Ibrahim (Jalan Besar). ,True
2018-05-18,Alex Yam,Mr Alex Yam (Marsiling-Yew Tee). ,True
2018-05-18,Yee Chia Hsing,Mr Yee Chia Hsing (Chua Chu Kang). ,True
2018-05-18,Melvin Yong Yik Chye,Mr Melvin Yong Yik Chye (Tanjong Pagar). ,True
2018-05-18,Zainal Sapari,Mr Zainal Sapari (Pasir Ris-Punggol). ,True
2018-05-18,Zaqy Mohamad,"Mr Zaqy Mohamad (Chua Chu Kang), Minister of State for Manpower and National Development. ",True
